timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1668438267377,217,signoff-8,304,,Thread Group 1-8,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,146
1668438267380,219,signoff-9,304,,Thread Group 1-8,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,148
1668438267383,222,signoff-10,304,,Thread Group 1-8,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,148
1668438267383,217,signoff-11,304,,Thread Group 1-8,,true,,171,606,7,7,https://petstore.octoperf.com/images/fish_icon.gif,0,0,145
1668438267387,216,signoff-12,304,,Thread Group 1-8,,true,,171,606,7,7,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,144
1668438267389,218,signoff-13,304,,Thread Group 1-8,,true,,171,606,7,7,https://petstore.octoperf.com/images/cats_icon.gif,0,0,147
1668438267595,70,signoff-14,304,,Thread Group 1-8,,true,,171,610,7,7,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,0
1668438267599,70,signoff-15,304,,Thread Group 1-8,,true,,171,607,7,7,https://petstore.octoperf.com/images/birds_icon.gif,0,0,0
1668438267601,69,signoff-16,304,,Thread Group 1-8,,true,,173,605,7,7,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438240027,4839,Test,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-8,,true,,116777,72029,7,7,null,883,22805,145
1668438268401,449,order,200,,Thread Group 1-12,text,true,,6922,5975,7,7,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,77,0,0
1668438268401,77,order-0,200,,Thread Group 1-12,text,true,,5383,532,7,7,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,77,0,0
1668438268479,86,order-1,304,,Thread Group 1-12,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438267994,856,home,200,,Thread Group 1-15,text,true,,59394,8116,7,7,https://petstore.octoperf.com/actions/Catalog.action,220,0,148
1668438268479,68,order-2,304,,Thread Group 1-12,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438267994,220,home-0,200,,Thread Group 1-15,text,true,,5419,460,7,7,https://petstore.octoperf.com/actions/Catalog.action,220,0,148
1668438268480,85,order-3,304,,Thread Group 1-12,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438268216,232,home-1,200,,Thread Group 1-15,text,true,,5966,508,7,7,https://petstore.octoperf.com/css/jpetstore.css,231,0,158
1668438268480,85,order-4,304,,Thread Group 1-12,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438268216,257,home-2,200,,Thread Group 1-15,bin,true,,4095,513,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,257,0,162
1668438268480,83,order-5,304,,Thread Group 1-12,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438268216,77,home-3,200,,Thread Group 1-15,bin,true,,379,506,7,7,https://petstore.octoperf.com/images/cart.gif,77,0,0
1668438268480,85,order-6,304,,Thread Group 1-12,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438268216,226,home-4,200,,Thread Group 1-15,bin,true,,329,511,7,7,https://petstore.octoperf.com/images/separator.gif,226,0,158
1668438268547,243,order-7,304,,Thread Group 1-12,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,172
1668438268216,247,home-5,200,,Thread Group 1-15,bin,true,,556,509,7,7,https://petstore.octoperf.com/images/sm_fish.gif,247,0,161
1668438268563,287,order-8,304,,Thread Group 1-12,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,190
1668438268216,247,home-6,200,,Thread Group 1-15,bin,true,,591,509,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,247,0,161
1668438268565,284,order-9,304,,Thread Group 1-12,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,187
1668438268294,250,home-7,200,,Thread Group 1-15,bin,true,,683,513,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,250,0,181
1668438268443,227,home-8,200,,Thread Group 1-15,bin,true,,574,509,7,7,https://petstore.octoperf.com/images/sm_cats.gif,227,0,148
1668438268448,222,home-9,200,,Thread Group 1-15,bin,true,,536,510,7,7,https://petstore.octoperf.com/images/sm_birds.gif,222,0,144
1668438268464,230,home-10,200,,Thread Group 1-15,bin,true,,724,511,7,7,https://petstore.octoperf.com/images/fish_icon.gif,230,0,149
1668438268466,212,home-11,200,,Thread Group 1-15,bin,true,,753,511,7,7,https://petstore.octoperf.com/images/dogs_icon.gif,212,0,143
1668438268474,222,home-12,200,,Thread Group 1-15,bin,true,,693,511,7,7,https://petstore.octoperf.com/images/cats_icon.gif,222,0,144
1668438268545,72,home-13,200,,Thread Group 1-15,bin,true,,954,515,7,7,https://petstore.octoperf.com/images/reptiles_icon.gif,72,0,0
1668438268617,77,home-14,200,,Thread Group 1-15,bin,true,,756,512,7,7,https://petstore.octoperf.com/images/birds_icon.gif,77,0,0
1668438268670,180,home-15,200,,Thread Group 1-15,bin,true,,36386,508,7,7,https://petstore.octoperf.com/images/splash.gif,82,0,0
1668438268554,434,confirm,200,,Thread Group 1-11,text,true,,6073,6812,7,7,https://petstore.octoperf.com/actions/Order.action,108,0,0
1668438268554,108,confirm-0,200,,Thread Group 1-11,text,true,,4534,928,7,7,https://petstore.octoperf.com/actions/Order.action,108,0,0
1668438268668,76,confirm-1,304,,Thread Group 1-11,,true,,172,653,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438268668,77,confirm-2,304,,Thread Group 1-11,,true,,172,658,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438268668,76,confirm-3,304,,Thread Group 1-11,,true,,170,649,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438268668,76,confirm-4,304,,Thread Group 1-11,,true,,170,654,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438268668,77,confirm-5,304,,Thread Group 1-11,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438268669,80,confirm-6,304,,Thread Group 1-11,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438268745,79,confirm-7,304,,Thread Group 1-11,,true,,171,657,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,0
1668438268745,243,confirm-8,304,,Thread Group 1-11,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,157
1668438268745,243,confirm-9,304,,Thread Group 1-11,,true,,171,654,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,163
1668438269851,394,select,200,,Thread Group 1-13,text,true,,5593,5996,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,73,0,0
1668438269851,73,select-0,200,,Thread Group 1-13,text,true,,4054,553,7,7,https://petstore.octoperf.com/actions/Catalog.action?viewProduct=&productId=FL-DSH-01,73,0,0
1668438269926,74,select-1,304,,Thread Group 1-13,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438269926,70,select-2,304,,Thread Group 1-13,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438269926,78,select-3,304,,Thread Group 1-13,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438269926,70,select-4,304,,Thread Group 1-13,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438269926,73,select-5,304,,Thread Group 1-13,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438269926,75,select-6,304,,Thread Group 1-13,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438269997,248,select-7,304,,Thread Group 1-13,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,172
1668438269997,248,select-8,304,,Thread Group 1-13,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,170
1668438269999,246,select-9,304,,Thread Group 1-13,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,170
1668438269823,703,login,200,,Thread Group 1-14,text,true,,7740,11048,7,7,https://petstore.octoperf.com/actions/Catalog.action,76,0,0
1668438269823,76,login-0,302,,Thread Group 1-14,,true,,218,661,7,7,https://petstore.octoperf.com/actions/Account.action,76,0,0
1668438269899,71,login-1,200,,Thread Group 1-14,text,true,,4955,569,7,7,https://petstore.octoperf.com/actions/Catalog.action,71,0,0
1668438269972,69,login-2,304,,Thread Group 1-14,,true,,172,653,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438269972,75,login-3,304,,Thread Group 1-14,,true,,172,658,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438269972,78,login-4,304,,Thread Group 1-14,,true,,170,649,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438269972,72,login-5,304,,Thread Group 1-14,,true,,170,654,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438269972,75,login-6,304,,Thread Group 1-14,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438269973,76,login-7,304,,Thread Group 1-14,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438270042,244,login-8,304,,Thread Group 1-14,,true,,171,657,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,148
1668438270044,251,login-9,304,,Thread Group 1-14,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,149
1668438270047,264,login-10,304,,Thread Group 1-14,,true,,171,654,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,169
1668438270047,288,login-11,304,,Thread Group 1-14,,true,,171,655,7,7,https://petstore.octoperf.com/images/fish_icon.gif,0,0,184
1668438270050,476,login-12,304,,Thread Group 1-14,,true,,171,655,7,7,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,379
1668438270050,476,login-13,304,,Thread Group 1-14,,true,,171,655,7,7,https://petstore.octoperf.com/images/cats_icon.gif,0,0,379
1668438270287,101,login-14,304,,Thread Group 1-14,,true,,171,659,7,7,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,0
1668438270296,92,login-15,304,,Thread Group 1-14,,true,,171,656,7,7,https://petstore.octoperf.com/images/birds_icon.gif,0,0,0
1668438270311,102,login-16,304,,Thread Group 1-14,,true,,173,654,7,7,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438270204,455,confirm,200,,Thread Group 1-10,text,true,,6073,6812,7,7,https://petstore.octoperf.com/actions/Order.action,91,0,0
1668438270204,91,confirm-0,200,,Thread Group 1-10,text,true,,4534,928,7,7,https://petstore.octoperf.com/actions/Order.action,91,0,0
1668438270297,91,confirm-1,304,,Thread Group 1-10,,true,,172,653,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438270297,116,confirm-2,304,,Thread Group 1-10,,true,,172,658,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438270297,116,confirm-3,304,,Thread Group 1-10,,true,,170,649,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438270297,91,confirm-4,304,,Thread Group 1-10,,true,,170,654,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438270298,115,confirm-5,304,,Thread Group 1-10,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438270298,115,confirm-6,304,,Thread Group 1-10,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438270388,255,confirm-7,304,,Thread Group 1-10,,true,,171,657,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,183
1668438270388,271,confirm-8,304,,Thread Group 1-10,,true,,171,653,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,184
1668438270413,246,confirm-9,304,,Thread Group 1-10,,true,,171,654,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,170
1668438270620,540,preLogin,200,,Thread Group 1-15,text,true,,5388,5975,7,7,https://petstore.octoperf.com/actions/Account.action?signonForm=,87,0,0
1668438270620,87,preLogin-0,200,,Thread Group 1-15,text,true,,3849,532,7,7,https://petstore.octoperf.com/actions/Account.action?signonForm=,87,0,0
1668438270708,113,preLogin-1,304,,Thread Group 1-15,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438270708,92,preLogin-2,304,,Thread Group 1-15,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438270708,82,preLogin-3,304,,Thread Group 1-15,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438270708,82,preLogin-4,304,,Thread Group 1-15,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438270708,82,preLogin-5,304,,Thread Group 1-15,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438270709,91,preLogin-6,304,,Thread Group 1-15,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438270790,370,preLogin-7,304,,Thread Group 1-15,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,263
1668438270790,360,preLogin-8,304,,Thread Group 1-15,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,263
1668438270790,327,preLogin-9,304,,Thread Group 1-15,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,242
1668438271100,597,signoff,200,,Thread Group 1-9,text,true,,7588,10132,7,7,https://petstore.octoperf.com/actions/Catalog.action,95,0,0
1668438271100,95,signoff-0,302,,Thread Group 1-9,,true,,218,529,7,7,https://petstore.octoperf.com/actions/Account.action?signoff=,95,0,0
1668438271195,96,signoff-1,200,,Thread Group 1-9,text,true,,4803,520,7,7,https://petstore.octoperf.com/actions/Catalog.action,95,0,0
1668438271295,98,signoff-2,304,,Thread Group 1-9,,true,,172,604,7,7,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438271295,102,signoff-3,304,,Thread Group 1-9,,true,,172,609,7,7,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438271295,97,signoff-4,304,,Thread Group 1-9,,true,,170,600,7,7,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438271295,110,signoff-5,304,,Thread Group 1-9,,true,,170,605,7,7,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438271296,102,signoff-6,304,,Thread Group 1-9,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438271296,109,signoff-7,304,,Thread Group 1-9,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438271392,227,signoff-8,304,,Thread Group 1-9,,true,,171,608,7,7,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,148
1668438271393,232,signoff-9,304,,Thread Group 1-9,,true,,171,604,7,7,https://petstore.octoperf.com/images/sm_cats.gif,0,0,149
1668438271397,223,signoff-10,304,,Thread Group 1-9,,true,,171,605,7,7,https://petstore.octoperf.com/images/sm_birds.gif,0,0,149
1668438271398,221,signoff-11,304,,Thread Group 1-9,,true,,171,606,7,7,https://petstore.octoperf.com/images/fish_icon.gif,0,0,149
1668438271405,218,signoff-12,304,,Thread Group 1-9,,true,,171,606,7,7,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,147
1668438271405,215,signoff-13,304,,Thread Group 1-9,,true,,171,606,7,7,https://petstore.octoperf.com/images/cats_icon.gif,0,0,144
1668438271620,76,signoff-14,304,,Thread Group 1-9,,true,,171,610,7,7,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,0
1668438271620,68,signoff-15,304,,Thread Group 1-9,,true,,171,607,7,7,https://petstore.octoperf.com/images/birds_icon.gif,0,0,0
1668438271620,77,signoff-16,304,,Thread Group 1-9,,true,,173,605,7,7,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438243983,4576,Test,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-9,,true,,116777,72029,7,7,null,938,23138,146
1668438271347,498,login,200,,Thread Group 1-15,text,true,,7740,11048,6,6,https://petstore.octoperf.com/actions/Catalog.action,86,0,0
1668438271347,86,login-0,302,,Thread Group 1-15,,true,,218,661,6,6,https://petstore.octoperf.com/actions/Account.action,86,0,0
1668438271434,74,login-1,200,,Thread Group 1-15,text,true,,4955,569,6,6,https://petstore.octoperf.com/actions/Catalog.action,74,0,0
1668438271510,74,login-2,304,,Thread Group 1-15,,true,,172,653,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438271510,69,login-3,304,,Thread Group 1-15,,true,,172,658,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438271510,71,login-4,304,,Thread Group 1-15,,true,,170,649,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438271510,74,login-5,304,,Thread Group 1-15,,true,,170,654,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438271510,69,login-6,304,,Thread Group 1-15,,true,,171,653,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438271510,74,login-7,304,,Thread Group 1-15,,true,,171,653,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438271579,257,login-8,304,,Thread Group 1-15,,true,,171,657,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,187
1668438271580,70,login-9,304,,Thread Group 1-15,,true,,171,653,6,6,https://petstore.octoperf.com/images/sm_cats.gif,0,0,0
1668438271581,257,login-10,304,,Thread Group 1-15,,true,,171,654,6,6,https://petstore.octoperf.com/images/sm_birds.gif,0,0,185
1668438271584,70,login-11,304,,Thread Group 1-15,,true,,171,655,6,6,https://petstore.octoperf.com/images/fish_icon.gif,0,0,0
1668438271584,239,login-12,304,,Thread Group 1-15,,true,,171,655,6,6,https://petstore.octoperf.com/images/dogs_icon.gif,0,0,149
1668438271585,260,login-13,304,,Thread Group 1-15,,true,,171,655,6,6,https://petstore.octoperf.com/images/cats_icon.gif,0,0,190
1668438271651,70,login-14,304,,Thread Group 1-15,,true,,171,659,6,6,https://petstore.octoperf.com/images/reptiles_icon.gif,0,0,0
1668438271654,71,login-15,304,,Thread Group 1-15,,true,,171,656,6,6,https://petstore.octoperf.com/images/birds_icon.gif,0,0,0
1668438271721,72,login-16,304,,Thread Group 1-15,,true,,173,654,6,6,https://petstore.octoperf.com/images/splash.gif,0,0,0
1668438271949,369,confirm,200,,Thread Group 1-12,text,true,,6073,6812,6,6,https://petstore.octoperf.com/actions/Order.action,75,0,0
1668438271949,75,confirm-0,200,,Thread Group 1-12,text,true,,4534,928,6,6,https://petstore.octoperf.com/actions/Order.action,75,0,0
1668438272027,70,confirm-1,304,,Thread Group 1-12,,true,,172,653,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438272027,74,confirm-2,304,,Thread Group 1-12,,true,,172,658,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438272027,72,confirm-3,304,,Thread Group 1-12,,true,,170,649,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438272027,75,confirm-4,304,,Thread Group 1-12,,true,,170,654,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438272028,77,confirm-5,304,,Thread Group 1-12,,true,,171,653,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438272028,72,confirm-6,304,,Thread Group 1-12,,true,,171,653,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438272097,220,confirm-7,304,,Thread Group 1-12,,true,,171,657,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,151
1668438272099,217,confirm-8,304,,Thread Group 1-12,,true,,171,653,6,6,https://petstore.octoperf.com/images/sm_cats.gif,0,0,146
1668438272100,218,confirm-9,304,,Thread Group 1-12,,true,,171,654,6,6,https://petstore.octoperf.com/images/sm_birds.gif,0,0,147
1668438272020,367,cats,200,,Thread Group 1-14,text,true,,5151,5993,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,74,0,0
1668438272020,74,cats-0,200,,Thread Group 1-14,text,true,,3612,550,6,6,https://petstore.octoperf.com/actions/Catalog.action?viewCategory=&categoryId=CATS,74,0,0
1668438272095,75,cats-1,304,,Thread Group 1-14,,true,,172,604,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438272095,71,cats-2,304,,Thread Group 1-14,,true,,172,609,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438272095,77,cats-3,304,,Thread Group 1-14,,true,,170,600,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438272096,76,cats-4,304,,Thread Group 1-14,,true,,170,605,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438272096,70,cats-5,304,,Thread Group 1-14,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438272096,75,cats-6,304,,Thread Group 1-14,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438272166,214,cats-7,304,,Thread Group 1-14,,true,,171,608,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,145
1668438272166,210,cats-8,304,,Thread Group 1-14,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_cats.gif,0,0,142
1668438272170,217,cats-9,304,,Thread Group 1-14,,true,,171,605,6,6,https://petstore.octoperf.com/images/sm_birds.gif,0,0,147
1668438272181,369,confirmed,200,,Thread Group 1-11,text,true,,6768,5986,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,73,0,0
1668438272181,73,confirmed-0,200,,Thread Group 1-11,text,true,,5229,543,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,73,0,0
1668438272257,72,confirmed-1,304,,Thread Group 1-11,,true,,172,604,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438272257,78,confirmed-2,304,,Thread Group 1-11,,true,,172,609,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438272257,74,confirmed-3,304,,Thread Group 1-11,,true,,170,600,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438272257,70,confirmed-4,304,,Thread Group 1-11,,true,,170,605,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438272257,72,confirmed-5,304,,Thread Group 1-11,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438272258,74,confirmed-6,304,,Thread Group 1-11,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438272327,71,confirmed-7,304,,Thread Group 1-11,,true,,171,608,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,0
1668438272329,218,confirmed-8,304,,Thread Group 1-11,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_cats.gif,0,0,148
1668438272330,220,confirmed-9,304,,Thread Group 1-11,,true,,171,605,6,6,https://petstore.octoperf.com/images/sm_birds.gif,0,0,149
1668438273040,375,add to cart,200,,Thread Group 1-13,text,true,,6160,5996,6,6,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-14,76,0,0
1668438273040,76,add to cart-0,200,,Thread Group 1-13,text,true,,4621,553,6,6,https://petstore.octoperf.com/actions/Cart.action?addItemToCart=&workingItemId=EST-14,76,0,0
1668438273121,70,add to cart-1,304,,Thread Group 1-13,,true,,172,604,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438273121,74,add to cart-2,304,,Thread Group 1-13,,true,,172,609,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438273121,74,add to cart-3,304,,Thread Group 1-13,,true,,170,600,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438273121,77,add to cart-4,304,,Thread Group 1-13,,true,,170,605,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438273121,73,add to cart-5,304,,Thread Group 1-13,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438273121,77,add to cart-6,304,,Thread Group 1-13,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438273192,221,add to cart-7,304,,Thread Group 1-13,,true,,171,608,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,151
1668438273195,220,add to cart-8,304,,Thread Group 1-13,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_cats.gif,0,0,150
1668438273195,218,add to cart-9,304,,Thread Group 1-13,,true,,171,605,6,6,https://petstore.octoperf.com/images/sm_birds.gif,0,0,148
1668438273332,374,confirmed,200,,Thread Group 1-10,text,true,,6768,5986,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,71,0,0
1668438273332,71,confirmed-0,200,,Thread Group 1-10,text,true,,5229,543,6,6,https://petstore.octoperf.com/actions/Order.action?newOrder=&confirmed=true,71,0,0
1668438273405,71,confirmed-1,304,,Thread Group 1-10,,true,,172,604,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438273405,71,confirmed-2,304,,Thread Group 1-10,,true,,172,609,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438273405,81,confirmed-3,304,,Thread Group 1-10,,true,,170,600,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438273405,76,confirmed-4,304,,Thread Group 1-10,,true,,170,605,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438273405,75,confirmed-5,304,,Thread Group 1-10,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438273405,75,confirmed-6,304,,Thread Group 1-10,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438273476,225,confirmed-7,304,,Thread Group 1-10,,true,,171,608,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,153
1668438273476,216,confirmed-8,304,,Thread Group 1-10,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_cats.gif,0,0,147
1668438273481,225,confirmed-9,304,,Thread Group 1-10,,true,,171,605,6,6,https://petstore.octoperf.com/images/sm_birds.gif,0,0,154
1668438273905,367,order,200,,Thread Group 1-13,text,true,,6922,5975,6,6,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,73,0,0
1668438273905,73,order-0,200,,Thread Group 1-13,text,true,,5383,532,6,6,https://petstore.octoperf.com/actions/Order.action?newOrderForm=,73,0,0
1668438273981,71,order-1,304,,Thread Group 1-13,,true,,172,604,6,6,https://petstore.octoperf.com/css/jpetstore.css,0,0,0
1668438273981,79,order-2,304,,Thread Group 1-13,,true,,172,609,6,6,https://petstore.octoperf.com/images/logo-topbar.gif,0,0,0
1668438273981,71,order-3,304,,Thread Group 1-13,,true,,170,600,6,6,https://petstore.octoperf.com/images/cart.gif,0,0,0
1668438273981,74,order-4,304,,Thread Group 1-13,,true,,170,605,6,6,https://petstore.octoperf.com/images/separator.gif,0,0,0
1668438273982,74,order-5,304,,Thread Group 1-13,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_fish.gif,0,0,0
1668438273982,75,order-6,304,,Thread Group 1-13,,true,,171,604,6,6,https://petstore.octoperf.com/images/sm_dogs.gif,0,0,0
1668438274052,72,order-7,304,,Thread Group 1-13,,true,,171,608,6,6,https://petstore.octoperf.com/images/sm_reptiles.gif,0,0,0
